"Age","Lili","Pasdefond","Francis","Clo","FFmean"
6490,5.50486144028944,5.91220159110394,3.75191562096547,3.54165994866623,4.67765965025627
6500,5.50069944985846,5.91442191346299,3.75612362959567,3.54333174737,4.67864418507178
6510,5.49600560630415,5.91441365268838,3.76061016136958,3.54515518882027,4.6790461522956
6520,5.49088401318958,5.91221656988145,3.76533202510181,3.54712701547503,4.67888990591197
6530,5.48534337277363,5.90813428743048,3.77033269311888,3.54923421140954,4.67826114118313
6540,5.47914925264589,5.90224004904568,3.77557092475203,3.55149172052236,4.67711298674149
6550,5.47252541393993,5.89421753576492,3.78106083431802,3.55387730742613,4.67542027286225
6560,5.46549448195671,5.88396647415416,3.78679908744085,3.55639649445315,4.67316413450122
6570,5.45796996190634,5.87183465612636,3.79276028067235,3.55904247923948,4.67040184448613
6580,5.44990334926532,5.85792440328877,3.79897588093542,3.56180398413195,4.66715190440536
6590,5.44143703933476,5.84201803193582,3.80539658176962,3.56468959750263,4.66338531263571
6600,5.43258580599413,5.82388289720077,3.81204894339532,3.56767961388924,4.65904931511987
6610,5.42318766468534,5.80390326269503,3.81890296796567,3.57077719455696,4.65419277247575
6620,5.41336504742869,5.78220843034702,3.82595448224059,3.57397304753979,4.64887525188902
6630,5.40317992688269,5.75867613964151,3.83320421392838,3.57725742877525,4.64307942730696
6640,5.39260530411244,5.73295567432953,3.8406178243959,3.58063277794764,4.63670289519638
6650,5.38152788833779,5.70545834806268,3.84821989870711,3.58408262850948,4.62982219090426
6660,5.37011045158287,5.67633707111825,3.85596459927803,3.58760686236105,4.62250474608505
6670,5.35837246342134,5.64555763791421,3.86385954144125,3.59119508724094,4.61474618250444
6680,5.34622257405353,5.61267150854214,3.87188455158807,3.59483862674683,4.60640431523264
6690,5.33369985959651,5.578106276852,3.88002336921573,3.59853442068253,4.59759098158669
6700,5.32088972504071,5.54203392100389,3.8882733096757,3.6022697507179,4.58836667660955
6710,5.30780518453304,5.50447691561524,3.89660506659562,3.60604029954432,4.57873186657206
6720,5.2943208575106,5.46496927890478,3.90501863142966,3.60983621201613,4.56853624496529
6730,5.28058311357854,5.42389959407181,3.91348774018405,3.61364921852018,4.55790491658864
6740,5.26661650649456,5.38145636913337,3.92200146130018,3.61747179339302,4.54688653258028
6750,5.25238783951821,5.33767147286433,3.93054363065768,3.6212952788088,4.53547455546226
6760,5.23788896613027,5.29219589649807,3.93909708218037,3.62511031304298,4.52357306446292
6770,5.22320537704694,5.24528428057377,3.94764550716782,3.62890935660426,4.51126113034819
6780,5.20835231951482,5.19714040547506,3.95617440721621,3.63268376961492,4.49858772545525
6790,5.19328294912904,5.14781609260549,3.96466241827829,3.63642290356583,4.48554609089466
6800,5.17806301130891,5.09706749898446,3.97309746085902,3.64012228331011,4.47208756361562
6810,5.16272725235533,5.04503817917946,3.98146102791269,3.64376681352475,4.45824831824306
6820,5.14727940753318,4.9919371506344,3.98973230168853,3.64735306435618,4.44407548105308
6830,5.13171444150437,4.93783116092303,3.99790699694191,3.65087122057734,4.42958095498666
6840,5.11608964803357,4.88256679368681,4.00594464263416,3.65430906381848,4.41472753704325
6850,5.10041903077098,4.82620284870634,4.01385473546639,3.65766624512021,4.39953571501598
6860,5.08471185751436,4.76894342164064,4.02160138374906,3.66092148395615,4.38404453671505
6870,5.06900084497806,4.7108645308953,4.02917802631251,3.66407713011951,4.36828013307634
6880,5.05330474135803,4.65188629359875,4.03657203605295,3.66712145295072,4.35222113099011
6890,5.03763402175009,4.59201128025864,4.04374881117497,3.67004231217168,4.33585910633884
6900,5.02204101172758,4.53142879523404,4.05072527921648,3.67284326606944,4.31925958806188
6910,5.00652876618476,4.47021808027407,4.05744334850198,3.6754967104068,4.3024217263419
6920,4.99110484450024,4.40835454871697,4.06392849474854,3.67801217529344,4.2853500158148
6930,4.97580513745633,4.34581397329312,4.07014403113232,3.68037543153197,4.26803464335343
6940,4.96068517285151,4.28276166391055,4.0760794509174,3.6825760323877,4.25052558001679
6950,4.94572011111036,4.21927389037543,4.0817406829175,3.68462060252719,4.23283882173262
6960,4.93091615637815,4.15536258297218,4.08707244096973,3.68647678979807,4.21495699252953
6970,4.91637215899221,4.09100581864383,4.09211707383818,3.68816116153885,4.19691405325327
6980,4.902074101133,4.026336701396,4.09681104378893,3.68965682030044,4.17871966665459
6990,4.88800171959185,3.96142242606531,4.10118290584911,3.69095656687957,4.16039090459646
7000,4.87418285575353,3.89629287668531,4.1052092014908,3.69206822689076,4.1419382902051
7010,4.86075226559709,3.83095607851669,4.10886791288998,3.69295921697024,4.1233838684935
7020,4.84761620541176,3.76550597141969,4.1121921861832,3.6936503453277,4.10474117708559
7030,4.83477248246316,3.69999488910008,4.11510376507996,3.69412248718889,4.08599840595802
7040,4.82233194898351,3.63445393999398,4.11767078540138,3.69437315718618,4.06720745789127
7050,4.81032089005676,3.56894378880911,4.11983470946055,3.69441045186711,4.04837746004838
7060,4.79866695988721,3.5035156400464,4.12161746702695,3.69420364967815,4.02950092915968
7070,4.78737056618223,3.43820162282485,4.12301819996363,3.69377680860736,4.01059179939452
7080,4.77665210059582,3.37303061678065,4.12399999065525,3.69310898164879,3.99169792242012
7090,4.76636896804804,3.30810289678902,NA,3.69220325352815,3.92222503945507
7100,4.75649663317242,3.24344990512414,NA,3.69106725360248,3.89700459729968
7110,4.74712331884294,3.17907808398668,NA,3.6896739397215,3.87195844751704
7120,4.73836584763325,3.11500960535846,NA,3.68804953401878,3.84714166233683
7130,4.7300812441164,3.05136552114569,NA,3.68617194863516,3.82253957129909
7140,4.72225965747193,2.98818335744176,NA,3.68405016233627,3.79816439241665
7150,4.7151102172953,2.92543948860902,NA,3.68169085226638,3.7740801860569
7160,4.70855200130993,2.86314464346821,NA,3.67907206863392,3.75025623780402
7170,4.70250467970093,2.80142360501143,NA,3.67622107215476,3.72671645228904
7180,4.69700151222228,2.7403425595854,NA,3.67311557474578,3.70348654885115
7190,4.69228561820297,2.67984480636249,NA,3.6697701859735,3.68063353684632
7200,4.68813344154666,2.61992556549293,NA,3.6661904354619,3.6580831475005
7210,4.68452221021021,2.56069845689157,NA,3.66236037562849,3.63586034757676
7220,4.68161899584109,2.50227719328654,NA,3.65830719569805,3.6140677949419
7230,4.67944470398693,2.44457034460167,NA,3.65400956391701,3.5926748708352
7240,4.67785268759294,2.38755431358768,NA,3.64948686390627,3.5716312883623
7250,4.67682982682372,2.33131904910748,NA,3.64474357991089,3.55096415194737
7260,4.67667791549506,2.27604070644829,NA,3.63977011522107,3.53082957905481
7270,4.67717013441363,2.22159275098261,NA,3.63459254594765,3.51111847711463
7280,4.67825038231802,2.16793026408132,NA,3.62919180056562,3.49179081565499
7290,4.68001922744623,2.11510951330243,NA,3.62359063289144,3.47290645788003
7300,4.68261955720694,2.06338000716657,NA,3.61779285851924,3.45459747429758
7310,4.68583811370119,2.01258089178119,NA,3.61179500778927,3.43673800442388
7320,4.68964945702989,1.96264423946882,NA,3.60562111784718,3.4193049381153
7330,4.69428712228691,1.91358512584278,NA,3.59925573843887,3.40237599552285
7340,4.69964174857498,1.86573342105582,NA,3.59272314102526,3.38603277021869
7350,4.70559808975215,1.81889574791821,NA,3.5860270716868,3.37017363645238
7360,4.71217614423249,1.77298027783947,NA,3.57916942921991,3.35477528376396
7370,4.71963745797671,1.72799573188667,NA,3.57217144062239,3.33993487682859
7380,4.72771286957318,1.68424909421468,NA,3.56502258942218,3.32566151773668
7390,4.73636512564992,1.64159722457132,NA,3.55774650802705,3.31190295274943
7400,4.74574718516056,1.59992400459361,NA,3.55034761744252,3.29867293573223
7410,4.75586991783492,1.55922210147666,NA,3.54283197587239,3.28597466506132
7420,4.76656763785233,1.51975882276614,NA,3.53521733221634,3.27384793094494
7430,4.77781722490879,1.48145660109519,NA,3.52749947455539,3.26225776685312
7440,4.78987639942965,1.44417630261346,NA,3.51969893501173,3.25125054568495
7450,4.80252824597348,1.40789236321661,NA,3.51182162506011,3.24074741141673
7460,4.81570512545711,1.37282702513506,NA,3.50387624641658,3.23080279900292
7470,4.82947680144217,1.33897325926134,NA,3.49587641649669,3.22144215906673
7480,4.8439529337867,1.30617090899982,NA,3.48782583479228,3.21264989252627
7490,4.85893625633626,1.2743757767085,NA,3.47973913450158,3.20435038918211
7500,4.87439508789917,1.24376182877575,NA,3.47162452364744,3.19659381344079
7510,4.89048930936381,1.21439431864116,NA,3.46349170463606,3.18945844421368
7520,4.9071240256692,1.18609457703837,NA,3.45535080316641,3.18285646862466
7530,4.9241967390624,1.15879997264,NA,3.44721167500657,3.17673612890299
7540,4.94170654640998,1.13263492455574,NA,3.43908297842294,3.17114148312955
7550,4.95981822747439,1.10773587324205,NA,3.43097560479561,3.16617656850402
7560,4.97833031290913,1.08390852518121,NA,3.42289833247671,3.16171239018901
7570,4.99720667415994,1.06107254701089,NA,3.41485856946219,3.15771259687767
7580,5.01652233383856,1.03930323218176,NA,3.40687031066356,3.15423195889463
7590,5.03626614247209,1.01880465458568,NA,3.39893646042198,3.15133575249325
7600,5.05632546618518,0.999370040994121,NA,3.39107078177287,3.14892209631739
7610,5.07667721835469,0.98090255054829,NA,3.38327936877356,3.14695304589218
7620,5.09742523841349,0.963430228655328,NA,3.37556771848266,3.14547439518383
7630,5.11844688689923,0.947219131590833,NA,3.36795187349482,3.14453929732829
7640,5.13969568698281,0.932053304869954,NA,3.36042946899998,3.14405948695092
7650,5.16118417632394,0.917820994737346,NA,3.353017081461,3.14400741750743
7660,5.18292900132469,0.904515553152359,NA,3.34571669542709,3.14438708330138
7670,5.20483763137361,0.892432616723934,NA,3.33853264168542,3.14526762992765
7680,5.22688732758892,0.881368731395367,NA,3.33148102875571,3.14657902924667
7690,5.24909672081396,0.87119973583313,NA,3.32455492450086,3.14828379371598
7700,5.27141386192575,0.861914265102583,NA,3.31777338968039,3.15036717223624
7710,5.29379934779561,NA,NA,3.31113334546688,4.30246634663124
7720,5.3162387636434,NA,NA,3.30463856057601,4.31043866210971
7730,5.33870980000636,NA,NA,3.29830350103217,4.31850665051926
7740,5.3611723690155,NA,NA,3.29211752996698,4.32664494949124
7750,5.38361052491459,NA,NA,3.28610159602709,4.33485606047084
7760,5.40599178104707,NA,NA,3.28024716290645,4.34311947197676
7770,5.42827056551777,NA,NA,3.27455784697603,4.3514142062469
7780,5.45044460003271,NA,NA,3.2690451653965,4.3597448827146
7790,5.4725034276389,NA,NA,3.26369573841767,4.36809958302829
7800,5.49435115381105,NA,NA,3.25853157215954,4.3764413629853
7810,5.51599954358895,NA,NA,3.2535388699319,4.38476920676043
7820,5.53745338670308,NA,NA,3.24872128640613,4.39308733655461
7830,5.55866939130495,NA,NA,3.2440865684707,4.40137797988783
7840,5.57954140366414,NA,NA,3.23961959219773,4.40958049793094
7850,5.60013247637368,NA,NA,3.23534241826556,4.41773744731962
7860,5.62044310875592,NA,NA,3.2312367488374,4.42583992879666
7870,5.64034357551725,NA,NA,3.22730625488583,4.43382491520154
7880,5.65983059222752,NA,NA,3.22355460747628,4.4416925998519
7890,5.67895649874258,NA,NA,3.21996591482765,4.44946120678511
7900,5.69771060900874,NA,NA,3.21656120194342,4.45713590547608
7910,5.7158655776981,NA,NA,3.21331890425642,4.46459224097726
7920,5.73357242265024,NA,NA,3.21024250994514,4.47190746629769
7930,5.75084859026323,NA,NA,3.2073318024825,4.47909019637286
7940,5.76757154021582,NA,NA,3.20457215083359,4.48607184552471
7950,5.7836605456135,NA,NA,3.20197940948646,4.49281997754998
7960,5.79923717635382,NA,NA,3.19953273294549,4.49938495464965
7970,5.81431246339443,NA,NA,3.19723495169917,4.5057737075468
7980,5.82863082640433,NA,NA,3.19508224982578,4.51185653811505
7990,5.84232073183471,NA,NA,3.19306183804964,4.51769128494217
8000,5.8554483809602,NA,NA,3.19118400247201,4.5233161917161
8010,5.86794118224535,NA,NA,3.18942990015953,4.52868554120244
8020,5.87959297905546,NA,NA,3.18780139675962,4.53369718790754
8030,5.89060770692083,NA,NA,3.18629205080706,4.53844987886394
8040,5.90101448822486,NA,NA,3.18489107426006,4.54295278124246
8050,5.9105921487757,NA,NA,3.18360374310662,4.54709794594116
8060,5.91937270366426,NA,NA,3.18241391047307,4.55089330706866
8070,5.92748935678326,NA,NA,3.18132223251914,4.5544057946512
8080,5.93495022296269,NA,NA,3.18032087394734,4.55763554845502
8090,5.94139687562649,NA,NA,3.17940100548339,4.56039894055494
8100,5.94711808153367,NA,NA,3.17856384185351,4.56284096169359
8110,5.95216347843078,NA,NA,3.17779636544734,4.56497992193906
8120,5.95637573127032,NA,NA,3.17709787796966,4.56673680461999
8130,5.95965810745904,NA,NA,3.17646042437425,4.56805926591664
8140,5.96221420087817,NA,NA,3.17587696010838,4.56904558049328
8150,5.96407574924724,NA,NA,3.17534582477209,4.56971078700967
8160,5.96493526810418,NA,NA,3.17485730326021,4.5698962856822
8170,5.96497517424329,NA,NA,3.17440934799821,4.56969226112075
8180,5.96430356729278,NA,NA,3.17399503427312,4.56914930078295
8190,5.96285445893746,NA,NA,3.17360886897704,4.56823166395725
8200,5.96039487316725,NA,NA,3.17324757690636,4.5668212250368
8210,5.95719123815277,NA,NA,3.17290467578829,4.56504795697053
8220,5.95329279890518,NA,NA,3.17257695523863,4.5629348770719
8230,5.94847984342452,NA,NA,3.17225940255942,4.56036962299197
8240,5.94279884940469,NA,NA,3.17194784786486,4.55737334863477
8250,5.93641409021728,NA,NA,3.17163858005992,4.5540263351386
8260,5.92935252895227,NA,NA,3.17132806829519,4.55034029862373
8270,5.92126651330433,NA,NA,3.17101231266364,4.54613941298398
8280,5.9124643692565,NA,NA,3.17068871959696,4.54157654442673
8290,5.90301078213216,NA,NA,3.17035426686181,4.53668252449698
8300,5.89277837507311,NA,NA,3.17000577280327,4.53139207393819
8310,5.8816890230112,NA,NA,3.16964220690526,4.52566561495823
8320,5.86994788402479,NA,NA,3.16925931596911,4.51960359999695
8330,5.85759552153822,NA,NA,3.16885700247911,4.51322626200866
8340,5.84439447314631,NA,NA,3.16843329361817,4.50641388338224
8350,5.83050663906915,NA,NA,3.16798619319998,4.49924641613456
8360,5.8160393505692,NA,NA,3.16751659957797,4.49177797507358
8370,5.80095835824704,NA,NA,3.16702065153073,4.48398950488889
8380,5.78509483050486,NA,NA,3.16650039632129,4.47579761341308
8390,5.76867193459965,NA,NA,3.16595488824908,4.46731341142437
8400,5.75173911371294,NA,NA,3.16538361294407,4.4585613633285
8410,5.73416005213778,NA,NA,3.16478862840303,4.4494743402704
8420,5.71597922289486,NA,NA,3.16416748701052,4.44007335495269
8430,5.69732629174126,NA,NA,3.16352339802735,4.4304248448843
8440,5.67822940134271,NA,NA,3.16285647278854,4.42054293706562
8450,5.65849471135066,NA,NA,3.16216765659604,4.41033118397335
8460,NA,NA,NA,3.16145953069149,3.16145953069149
8470,NA,NA,NA,3.16073161273578,3.16073161273578
8480,NA,NA,NA,3.15998733974181,3.15998733974181
8490,NA,NA,NA,3.15922790242147,3.15922790242147
8500,NA,NA,NA,3.15845532300854,3.15845532300854
