"Age","Castor","Gagnon","Perche","Desperiers","Labelle","FFmean"
7760,5.62822923097232,5.57095391994073,7.80812708275576,6.47322304529603,2.05590483764288,5.50728762332154
7770,5.64983539187758,5.5490622705714,7.79209071436416,6.46900647810674,2.05859455265235,5.50371788151445
7780,5.67079268754002,5.52710431712161,7.77523841559224,6.4651001565992,2.06144517352589,5.49993615007579
7790,5.69107776572953,5.50508027497868,7.75709066348585,6.46129469468036,2.06446358828833,5.49580139743255
7800,5.71064457611797,5.4830031999763,7.73789835783404,6.45766696371241,2.06768867572254,5.49138035467266
7810,5.72944844650599,5.46088035518344,7.71787748377784,6.45415859356893,2.07110135802649,5.48669324741254
7820,5.74749820666546,5.43871821673943,7.69661060134168,6.45072953811009,2.07470609247577,5.48165253106649
7830,5.76479010434602,5.41652327816645,7.67439540209952,6.4473967097959,2.07853625062777,5.47632834900713
7840,5.78130689143082,5.39430186144502,7.65126443603241,6.44408438318494,2.08258846568598,5.47070920755583
7850,5.79703252563512,5.37205922646887,7.62699895275161,6.4407968857625,2.08685746331527,5.46474901078667
7860,5.81195218152293,5.34980474237836,7.6018895470546,6.43748914961234,2.09136847894658,5.45850081990296
7870,5.82599620528304,5.32754491439727,7.57577996964205,6.43413781274626,2.0961383148524,5.4519194433842
7880,5.83917071205175,5.30528617543301,7.54864875586801,6.43069912877729,2.10114954412089,5.44499086325019
7890,5.85149500161874,5.28303491088025,7.52078220843601,6.42719062863805,2.10641667759208,5.43778388543302
7900,5.8629646662401,5.26079811524084,7.49185803563574,6.42348153411263,2.11198108433457,5.43021668711278
7910,5.87357141142939,5.23858419583119,7.46202480377005,6.41970894467664,2.11781085479916,5.42234004210129
7920,5.88330818242365,5.21639791443168,7.43151864330306,6.41559877737435,2.12391229151943,5.41414716181044
7930,5.89215184094073,5.19424531160058,7.39999477831887,6.41136708627095,2.13034051733452,5.40561990689313
7940,5.90005280843079,5.1721323456364,7.3676803975364,6.40681016600197,2.13706178022978,5.39674749956707
7950,5.90704626023805,5.15006486401893,7.33468090456756,6.40197510230184,2.14407684917584,5.38756879606044
7960,5.91315370004587,5.12805173001245,7.30079821763642,6.39687361769065,2.15142921585647,5.37806129624837
7970,5.91837451499751,5.10610040799538,7.26625222646377,6.39129091234465,2.15911004692504,5.36822562174527
7980,5.9227092765298,5.08421262272491,7.23100051391655,6.38554738127005,2.16710521969866,5.358115002828
7990,5.92615972498822,5.06239359444849,7.19499699397366,6.37907390343045,2.17544412729031,5.34761366882623
8000,5.92868164836841,5.04064844807192,7.15845379585839,6.37240249610966,2.18414659885567,5.33686659745281
8010,5.93028231010509,5.01898215058507,7.1212157923734,6.36508663659653,2.19318182937946,5.32574974380791
8020,5.93100156162076,4.99740634001317,7.08335309543098,6.35733913999701,2.2025630826861,5.31433264394961
8030,5.93085641639454,4.97592403783961,7.04505803010676,6.34909653026901,2.21234197070844,5.30265539706367
8040,5.92985446503442,4.95453551517184,7.00612458036805,6.34013730934164,2.22246958665621,5.29062429131443
8050,5.92800433210056,4.93324493259092,6.96669106736189,6.33087750982786,2.23294897295749,5.27835336296774
8060,5.92531042426985,4.9120563364457,6.92687664744617,6.32057590208807,2.24384340711825,5.26573254347361
8070,5.92172532125596,4.89097358808175,6.8865664161447,6.30999537800741,2.25510705079395,5.25287355085675
8080,5.91729955915797,4.87001162229722,6.84588804436752,6.29844295928131,2.26673454413491,5.23967534584779
8090,5.91207274552038,4.84916647573109,6.80486935774371,6.28635720163355,2.27877221482895,5.22624759909154
8100,5.90605849310254,4.8284383739889,6.76349029335533,6.27353717272621,2.29120626572157,5.21254611977891
8110,5.89927126001155,4.80783031040375,6.72186280382802,6.25983180628726,2.30401349992702,5.19856193609152
8120,5.89172631619103,4.78734513855696,6.67996612354285,6.24566932195365,2.3172218631658,5.18438575268206
8130,5.88341060675104,4.76698552122734,6.63783691548141,6.2302383311518,2.33085129974464,5.16986453487125
8140,5.87432995380234,4.74676981090313,6.59556402054086,6.21446137566743,2.34486023379394,5.15519707894154
8150,5.8645327967365,4.72668565426546,6.5531223522475,6.19741020808396,2.35925746265075,5.14020169479683
8160,5.8540504098183,4.70673433716735,6.51056827099944,6.17978235573619,2.37409751211121,5.1250465771665
8170,5.84290175923443,4.68691770937094,6.46795624985033,6.16119636568105,2.38932034452424,5.1096584857322
8180,5.83110639400595,4.66723744977146,6.42530522377022,6.14163524267387,2.40492464615338,5.09404179127498
8190,5.81868440807405,4.6476976696897,6.38265498299989,6.12146233243246,2.42097179516284,5.07829423767179
8200,5.80561324049684,4.62831214396358,6.34003688049321,6.09989657961916,2.43741087684505,5.06225394428357
8210,5.79193763039641,4.60906750567487,6.29750254403594,6.07793753174305,2.45423057640879,5.04613515765181
8220,5.77770137524564,4.58996440248558,6.25506341611571,6.05446109938113,2.47147279063658,5.02973261677293
8230,5.7629282423649,4.57100362658427,6.21276923094291,6.0304215716684,2.48912126064905,5.0132487864419
8240,5.74764055898962,4.55218581878649,6.17067179583755,6.00524252555344,2.50714696660265,4.99657753315395
8250,5.73186095286669,4.53351738155984,6.1287427572402,5.97908010939037,2.52557226445054,4.97975469310153
8260,5.71560042213117,4.51500501910581,6.08709257222117,5.95217425195382,2.54441490540363,4.96285743416312
8270,5.69886736816217,4.496636980404,6.04574271784987,5.92385925979234,2.56362887298777,4.94574703983923
8280,5.68170591179092,4.47841306086156,6.00463595646559,5.89512758442214,2.58321756236167,4.92862001518038
8290,5.66415021007637,4.46033320228106,5.96393040068644,5.86472565616957,2.60323138951963,4.91127417174661
8300,5.64622384129513,4.44239723612936,5.92360645256407,5.83382261393048,2.62360838764579,4.89393170631297
8310,5.62795044580036,4.4246139634711,5.88363104103428,5.80166678672512,2.64434373373172,4.87644119415252
8320,5.6093536900476,4.40698290490305,5.8441514530452,5.76859448472227,2.66548947631404,4.85891440180643
8330,5.59044077042707,4.38949472460974,5.80510363637178,5.73469119997393,2.68699750641326,4.84134556755916
8340,5.57124228187183,4.3721486579216,5.76653436123953,5.69946509586848,2.70885307737117,4.82364869485452
8350,5.55179361184705,4.35494407540901,5.72854479908052,5.66382522973916,2.73108954931214,4.80603945307758
8360,5.53212065394626,4.33788028477522,5.69101323707172,5.6264774558748,2.7536913962012,4.78823660557384
8370,5.5122466352187,4.32096844960497,5.65410019433802,5.58872491264754,2.77662876993695,4.77053379234923
8380,5.49219459644285,4.30420146321766,5.61784068168781,5.5496955359828,2.79991735644022,4.75276992675427
8390,5.4719856394187,4.28757282758056,5.58206233383734,5.50987775591325,2.82357196095324,4.73501410354062
8400,5.45163683728748,4.27108153202486,5.54702479232637,5.46920399500419,2.84754905408428,4.71729924214544
8410,5.43117813663712,4.25472667873751,5.51269092285444,5.42738129220185,2.87184806052013,4.69956501819021
8420,5.41063562172356,4.23850735460291,5.47891746529352,5.38510777841141,2.89651159905931,4.68193596381814
8430,5.39003086112048,4.22243703577199,5.44594020801163,5.34135300752482,2.92148397053139,4.66424901659206
8440,5.36938505998034,4.20650284817553,5.41366065508865,5.29724019649248,2.94675902215597,4.6467095563786
8450,5.34871903588825,4.19070128338843,5.3820636483919,5.25192973671188,2.97237737213494,4.62915821530308
8460,5.32805449086086,4.1750313827644,5.35130770283879,5.20600086529311,2.99829919839475,4.61173872803038
8470,5.3074138112511,4.15949226749218,5.3212213818013,5.15926694448951,3.02450971716629,4.59438082444008
8480,5.28681690924561,4.14408377308094,5.29193804475784,5.11162325224819,3.05103397454741,4.577099190776
8490,5.26628256015754,4.1288196931359,5.26353073977976,5.06353789771005,3.07785982673004,4.56000614350266
8500,5.24582917445126,4.11368419673032,5.23574547157922,5.01429138101548,3.10496085895042,4.54290221654534
8510,5.22547464798732,4.09867613783229,5.20887728131012,4.96475351181366,3.1323479083644,4.52602589746156
8520,5.20523643069173,4.08379484056947,5.1829106958419,4.91420547596665,3.16003394935545,4.50923627848504
8530,5.18514379099598,4.06903968277961,5.1575885431657,4.8632290212262,3.18798231519231,4.49259667067196
8540,5.16520808144303,4.05441354368759,5.13319662724509,4.81158087455232,3.21619108283065,4.47611804195174
8550,5.14544049350005,4.03992461622613,5.10964398308548,4.75930086540118,3.24469598076518,4.45980118779561
8560,5.12585596853907,4.02556058801757,5.08682803056274,4.70664685665291,3.27345132408389,4.44366855357124
8570,5.10646885319204,4.01132076313516,5.06494445050232,4.65320648105523,3.30245191913154,4.42767849340326
8580,5.0872928910197,3.99720486495013,5.04382075893672,4.59956041570042,3.331729934026,4.41192177292659
8590,5.06834959664493,3.98321269064733,5.02351576433772,4.54519513954346,3.3612552898462,4.39630569620393
8600,5.04965921054983,3.96935025290358,5.00413619989545,4.4905895625157,3.39101560172683,4.38095016551828
8610,5.03122449171382,3.95562075031727,4.98542523302139,4.43552659462594,3.42103101259691,4.36576561645507
8620,5.0130519114331,3.94201512612533,4.96759973158722,4.3801206947161,3.45129409542731,4.35081631185781
8630,4.99515193402787,3.92853323560966,4.95068387070277,4.3244696789664,3.48178347450822,4.33612443876298
8640,4.97753439422438,3.91517529022951,4.93439273952395,4.26842763059345,3.51250823244834,4.32160765740393
8650,4.9602084969735,3.90194158104339,4.9189826741582,4.21227893885139,3.54348186536232,4.30737871127776
8660,4.94320421453324,3.88884145853274,4.90439765202778,4.15579084632374,3.57467477594256,4.29338178947201
8670,4.9265221714423,3.87587329520026,4.89046360453716,4.09922932281266,3.6060858176995,4.27963484233838
8680,4.910158646593,3.86303105844966,4.87737312640131,4.04249598039913,3.63774812582734,4.26616138753409
8690,4.89411851825406,3.85031516881731,4.86499038878177,3.98569372192948,3.66962439819846,4.25294843919622
8700,4.87840770274863,3.83772632565581,4.85329299302591,3.92883232095349,3.701711588119,4.23999418610057
8710,4.86303150877501,3.82526530026418,4.84239383544136,3.87196294768803,3.73403867918018,4.22733845426975
8720,4.84800204293253,3.81294509458594,4.83208343688912,3.81509297011819,3.76658318098578,4.21494134510231
8730,4.83334023537829,3.80075893175796,4.82247270614519,3.75832893489013,3.79933539338946,4.2028472403122
8740,4.81903482036024,3.78870367359076,4.81360703401818,3.70162216532324,3.83231448989199,4.19105643663688
8750,4.805079794803,3.7767802446073,4.80523723612141,3.64508322819414,3.86551753812838,4.17953960837085
8760,4.79147739320618,3.76498975354213,4.79753980330665,3.58871277461044,3.89892674408862,4.1683292937508
8770,4.77822930019916,3.75333336273607,4.79049631149462,3.5325154846706,3.93255166637207,4.1574252250945
8780,4.76533666242057,3.74182810380243,4.78391321879341,3.47665251097934,3.96640841559803,4.14682778231875
8790,4.75281990017479,3.73046130829332,4.77793435105508,3.42091200072672,4.00047116165332,4.13651974438065
8800,4.74067699466355,3.7192327281988,4.7724756266361,3.36572476994988,4.03473989277522,4.12657000244471
8810,4.72889365607766,3.70814367662936,4.76746512795689,3.31069684160953,4.06924959505776,4.11688977946624
8820,4.71746491108964,3.69719553618606,4.76298442854727,3.25620721568497,4.1039662822779,4.10756367475717
8830,4.70638928955298,3.68639176254454,4.75889920096194,3.20207113123749,4.13888851275123,4.09852797940964
8840,4.69566487308436,3.67574773120127,4.75522966834409,3.14837041227709,4.17404579083875,4.08981169514911
8850,4.68529212488347,3.6652498019042,4.75200911080105,3.09528354945279,4.20941932920861,4.08145078325002
8860,4.6752917280595,3.65489889648849,4.74907543636928,3.04247650708939,4.24500030838005,4.07334857527734
8870,4.66564445686227,3.64469650090907,4.74650241292207,2.99059025258102,4.28080857485454,4.06564843962579
8880,4.65633572518306,3.63464410721469,4.74428608878389,2.93895744092206,4.31684401894967,4.05821347621067
8890,4.64736152579495,3.6247487576315,4.74228475481089,2.88823692670602,4.35308920400919,4.05114423379051
8900,4.63871751195048,3.6150201516173,4.74055809210952,2.8379938449875,4.38955396391547,4.04436871291606
8910,4.63039901570628,3.60544684261176,4.73906303756165,2.78845764148132,4.42625695989462,4.03792469945112
8920,4.62241432295966,3.59602981364088,4.73773402353576,2.73973793623996,4.46317190495381,4.03181760026601
8930,4.61476229146746,3.58677052149333,4.73658920646542,2.6914737772866,4.50029830476875,4.02597882029631
8940,4.60742418258593,3.57767040442029,4.7355691689483,2.64440254954598,4.53767361218703,4.02054798353751
8950,4.60038881045634,3.5687403117717,4.73464942647619,2.59766394896475,4.57526250645722,4.01534100082524
8960,4.5936501257833,3.55998331506539,4.73381890350112,2.55218622408424,4.61306308750474,4.01054033118776
8970,4.58720187853658,3.55139036602253,4.73302677229584,2.50724683940579,4.65110439515659,4.00599405028347
8980,4.58103763727912,3.54296238458455,4.73225415787121,2.46327234864142,4.68936798740753,4.00177890315677
8990,4.57517133883541,3.53470065730455,4.73147138974543,2.4202341732292,4.72784330872504,3.99788417356793
9000,4.5695849189873,3.52660643357073,4.73065646011769,2.37782839441549,4.76654852836064,3.99424494709037
9010,4.56426146192817,3.51869453612051,4.72977111964291,2.33678300716681,4.80548345746396,3.99099871646447
9020,4.55919337562979,3.51096055660217,4.72878300443871,2.2961302391717,4.84462841382569,3.98793911793361
9030,4.55437359402084,3.50339811668704,4.72769206379688,2.25703340767356,4.88399055300263,3.98529754703619
9040,4.54979499127967,3.4960079944084,4.72643824282779,2.21847742523243,4.92358724859654,3.98286118046896
9050,4.54545690247019,3.48879121025608,4.72501277205857,2.1811079304101,4.96338994192317,3.98075175142362
9060,4.54135949525496,3.48174873737967,4.7234031367961,2.1447136128068,5.00339509812056,3.97892401607162
9070,4.53748541469843,3.47489945676771,4.72153590757229,2.10911119443454,5.04363595209532,3.97733358511366
9080,4.53382229442841,3.46823087383297,4.71945226677441,2.07493191319733,5.08407599447284,3.97610266854119
9090,4.53036300159767,3.46173955593169,4.71709494515499,2.04118315885619,5.12471009736454,3.97501815178102
9100,4.52710045846141,3.45542611510438,4.71438353170403,2.00920700641499,5.16555997999233,3.97433541833543
9110,4.52402765942197,3.44929126597648,4.71141896042624,1.97772563354727,5.20660633276128,3.97381397042665
9120,4.52114866323008,3.44333586090286,4.7080931829292,1.94759497279985,5.2478353318073,3.97360160233386
9130,4.51845272803789,3.43758229314269,4.70434785781775,1.91840598527409,5.2892571661856,3.9736092060916
9140,4.5159261758563,3.43201021974058,4.7002902800948,1.89013322034238,5.33086763786929,3.97384550678067
9150,4.51356107546355,3.42661922500699,4.69578929508029,1.86324983109117,5.37264526904948,3.9743729391383
9160,4.51135107307048,3.42140977619979,4.69085024617539,1.83684050703278,5.41458980764261,3.97500828202421
9170,4.50928998601145,3.41638229754215,4.68551920414803,1.81226420539864,5.45670902717663,3.97603294405538
9180,4.50737393622056,3.41154136159374,4.67966274123443,1.78813070958115,5.49897535941941,3.97713682160986
9190,4.50560431940939,3.40690154018782,4.67337282111871,1.76543774002907,5.54138034998733,3.97853935414646
9200,4.50396906465598,3.40244557798115,4.66660992540031,1.7435943498877,5.58393795091632,3.98011137376829
9210,4.50245892247032,3.39817293463625,4.6592405993355,1.72274093575457,5.62661804030369,3.98184628650007
9220,4.50106883525444,3.39408383462871,4.65145317370338,1.70316149728153,5.66941000715357,3.98383546960432
9230,4.49979399598409,3.39017847097024,4.64311647932234,1.68412652326657,5.71231665905068,3.98590642571878
9240,4.49862985865704,3.38646524556984,4.63411834909825,1.66677389167695,5.75531920691372,3.98826131038316
9250,4.49757718794521,3.38295072364261,4.62468414856933,1.64984287362004,5.7984018196379,3.99069135068302
9260,4.49663189137968,3.37962101719156,4.61463709078456,1.6343562967219,5.84155813549931,3.9933608863154
9270,4.49578603723906,3.37647556086873,4.60396263844972,1.61958578408021,5.88477523263863,3.99611705065527
9280,4.49503488056864,3.37351441745464,4.59278711918734,1.60581708903672,5.92803483314106,3.99903766787768
9290,4.49437540436872,3.37073763217072,4.5809376725446,1.59314495594324,5.97132461299567,4.00210405560459
9300,4.4938049043534,3.36815750370233,4.56851278109924,1.58104892703844,6.0146306174157,4.00523094672182
9310,4.49332119709726,3.36577261326794,4.55552610638723,1.57040350808565,6.05793557272971,4.00859179951356
9320,4.4929286126817,3.36357261206885,4.54180800059072,1.56013791623961,6.10122503440584,4.01193443519734
9330,4.49262142118903,3.36155701299231,4.52758101424788,1.55123012096704,6.1444763208522,4.01549317804969
9340,4.49239541584598,3.35972580299259,4.51273774262805,1.54288212676996,6.18767664811059,4.01908354726944
9350,4.49224962406765,3.35807896399025,4.49711024582953,1.53547990175834,6.23081050648325,4.0227458484258
9360,4.49218341071773,3.35663273969078,4.48100854478805,1.52895713895615,6.27384863875791,4.02652609458212
9370,4.49219647944284,3.3553778431933,4.46424873013359,1.52299531519139,6.31677614881167,4.03031890335456
9380,4.4922917935208,3.35430754444107,4.44677724635805,1.51819794698256,6.35958011802267,4.03423092986503
9390,4.49247175151786,3.35342151987975,4.42879255146651,1.51372147079887,6.40222957073681,4.03812737287996
9400,4.49273389452859,3.35271974888149,4.41011274554329,1.51042858357969,6.44469788717111,4.04213857194083
9410,4.4930778436792,3.3522022137492,4.39080973828231,1.50753482034602,6.48697950577034,4.04612082436542
9420,4.49350508594264,3.35188914368072,4.370957921774,1.50546320472319,6.52904752021027,4.05017257526616
9430,4.49401743909485,3.35176348920775,4.35037953980028,1.50403723274354,6.57085253910057,4.0542100479894
9440,4.49461704788333,3.35182215091521,4.32927265503197,1.50310722231678,6.6124017676009,4.05824416874964
9450,4.49531298322848,3.35206501979205,4.30758995677866,1.50302920239153,6.65367594031494,4.06233462050113
9460,4.49610570738108,3.3524921010731,4.28515583985383,1.50320044440133,6.69459949434,4.06631071740987
9470,4.49699518058115,3.35310521114853,4.26226478684463,1.50430445337881,6.73518987111105,4.07037190061283
9480,4.49798446439922,3.353923261298,4.23877808947271,1.50565880293781,6.77543045617769,4.07435501485709
9490,4.49907733858,3.3549266199396,4.21460449174396,1.50765117328445,6.81524946302687,4.07830181731497
9500,4.5002778696944,3.35611425535105,4.18998212389114,1.51006029733697,6.85464003944008,4.08221491714273
9510,4.50159315617509,3.35748618878474,4.16474974111859,1.51285327348703,6.89360041973451,4.08605655585999
9520,4.50303360642075,3.35904244163623,4.13893889584331,1.51618679268597,6.932070605202,4.08985446835765
9530,4.50459946435234,3.36078884334632,4.11266745266353,1.51969166960402,6.97000612870096,4.09355071173343
9540,4.50629306542312,3.36273650045841,4.08577835819606,1.52381801325303,7.00742648218312,4.09721048390275
9550,4.50811983022581,3.36486940133715,4.05841702385358,1.52807187955506,7.04429155547709,4.10075393808974
9560,4.51008540041391,3.3671866802272,4.03059195309846,1.5327328416869,7.08050499747806,4.10422037458091
9570,4.51219562620861,3.36968833426377,4.00214911131206,1.5376051732367,7.11611434685556,4.10755051837534
9580,4.51446568074095,3.37237435036277,3.97332443781404,1.54271062002934,7.15109928602616,4.11079487499465
9590,4.51690122197794,3.37525449874093,3.9440382274789,1.54807062176067,7.18532215567373,4.11391734512643
9600,4.51950304807736,3.37833202929954,3.91418102272901,1.55353244546747,7.21884144392491,4.11687799789966
9610,4.52227615848717,3.38159446199924,3.88398617568728,1.55925112056421,7.25164627506591,4.11975083836076
9620,4.52522727433954,3.3850410369701,3.85333368519137,1.56501780034623,7.28361901868971,4.12244776310739
9630,4.52836323428135,3.3886716512989,3.82222058748381,1.57093344126848,7.31476453431066,4.12499068972864
9640,NA,3.3924861781109,NA,1.57689264703144,7.3451020996025,4.10482697491495
9650,NA,3.39649818235671,NA,1.58290947719735,7.3745446316388,4.11798409706429
9660,NA,3.40070301059095,NA,1.58894006721198,7.40302818493565,4.13089042091286
9670,NA,3.40509162095369,NA,1.59497745668401,7.43060922121016,4.14355943294929
9680,NA,3.4096632843473,NA,1.60096291683104,7.45724047273614,4.15595555797149
9690,NA,3.41441770945415,NA,1.60692379013891,7.48277403719134,4.16803851226146
9700,NA,3.41935456733232,NA,1.61277231056803,7.50731049452574,4.17981245747537
9710,NA,3.42449097127012,NA,1.61854274364992,7.53083445923352,4.19128939138452
9720,NA,3.42981443065818,NA,1.6241887126352,7.5531493120342,4.20238415177586
9730,NA,3.43531923316088,NA,1.62966646424003,7.57435934124509,4.213115012882
9740,NA,3.44100461067572,NA,1.63504296902025,7.59446789522768,4.22350515830788
9750,NA,3.44687000543533,NA,1.64013286824289,7.61331867240355,4.23344051536059
9760,NA,3.45291481211074,NA,1.64513757155788,7.63093045149972,4.24299427838945
9770,NA,3.4591593311489,NA,1.64979181988135,7.6473521721453,4.25210110772518
9780,NA,3.46558352311565,NA,1.65429509650197,7.6624791971034,4.26078593890701
9790,NA,3.47218486323245,NA,1.65850597390501,7.67623086450221,4.26897390054656
9800,NA,3.4789624993449,NA,1.66243215137085,7.68870779359782,4.27670081477119
9810,NA,3.48591556128236,NA,1.66615153665257,7.6998655019907,4.28397753330854
9820,NA,3.49304632460123,NA,1.6694338590878,7.70951126128513,4.29066381499139
9830,NA,3.50036841264854,NA,1.67258650007488,7.71780276739985,4.29691922670776
9840,NA,3.50786383350299,NA,1.67519996268465,7.72473641964396,4.30260007194387
9850,NA,3.51553043769548,NA,1.6776351573602,7.73007485528959,4.30774681678175
9860,NA,3.52336709162165,NA,1.67964534239122,7.73396389145512,4.31232544182266
9870,NA,3.53137261484215,NA,1.68131940376281,7.73642857481611,4.31637353114036
9880,NA,3.53955242107278,NA,1.68270043425183,7.73729225210092,4.31984836914184
9890,NA,3.54791220928143,NA,1.68357967167481,7.73658779885632,4.32269322660419
9900,NA,3.55643757765633,NA,1.68430375979169,7.73439750277335,4.32504628007379
9910,NA,3.56512633789788,NA,1.68437241751788,7.73061511494625,4.326704623454
9920,NA,NA,NA,1.68427291826793,7.72515155144453,4.70471223485623
9930,NA,NA,NA,1.68367026181595,7.71814975618868,4.70091000900231
9940,NA,NA,NA,NA,7.70957926916221,7.70957926916221
9950,NA,NA,NA,NA,7.69922256696472,7.69922256696472
9960,NA,NA,NA,NA,7.68728543722086,7.68728543722086
9970,NA,NA,NA,NA,7.67378153854033,7.67378153854033
9980,NA,NA,NA,NA,7.65846427615917,7.65846427615917
9990,NA,NA,NA,NA,7.64150689520126,7.64150689520126
10000,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10010,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10020,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10030,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10040,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10050,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10060,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10070,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10080,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10090,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10100,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10110,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10120,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10130,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10140,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10150,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10160,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10170,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10180,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10190,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10200,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10210,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10220,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10230,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10240,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10250,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10260,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10270,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10280,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10290,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10300,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10310,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10320,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10330,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10340,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10350,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10360,NA,NA,NA,NA,7.64000816742194,7.64000816742194
10370,NA,NA,NA,NA,7.64000816742194,7.64000816742194
