"Age","Castor","Gagnon","Perche","Desperiers","Labelle","BBmean"
9050,-0.300698174649904,-1.09751309675847,-1.0458693841158,-1.01797131856166,0.16469532783986,-0.659471329249194
9060,-0.338941151152351,-1.12563826980805,-1.04682391688458,-1.01423915659902,0.183061559889692,-0.668516186910862
9070,-0.376333616647215,-1.15308054933448,-1.04880595623441,-1.01047984987241,0.199719598959836,-0.677796074625738
9080,-0.412146401896,-1.17902294687479,-1.05178697819316,-1.00669683404284,0.214607226325188,-0.687009186936321
9090,-0.445560445892537,-1.20345927123184,-1.0557384587887,-1.00289354477129,0.227662223260648,-0.695997899484743
9100,-0.47656705291389,-1.22638333120849,-1.06063187404889,-0.999073417718755,0.238822371041112,-0.704766660969782
9110,-0.505160292451771,-1.2477889356076,-1.0664387000016,-0.995236886517121,0.24802545094148,-0.713319872727323
9120,-0.53133423399789,-1.26766989323204,-1.07313041267472,-0.991338504198109,0.255209244236648,-0.721652759973222
9130,-0.555082947043961,-1.28602001288466,-1.0806784880961,-0.987414411959304,0.260311532201515,-0.729776865556503
9140,-0.576400501081695,-1.30283310336834,-1.08905440229362,-0.98353394758424,0.263270096110978,-0.737710371643384
9150,-0.595280965602806,-1.31810297348593,-1.09822963129515,-0.979766448856452,0.264022717239936,-0.74547146040008
9160,-0.611718410099004,-1.33182343204029,-1.10817565112855,-0.976181253559474,0.262507176863285,-0.753078313992808
9170,-0.625706904062002,-1.34398828783429,-1.11886393782171,-0.97284769947684,0.258661256255925,-0.760549114587784
9180,-0.637240516983512,-1.35459134967079,-1.13026596740248,-0.969835124392084,0.252422736692753,-0.767902044351224
9190,-0.646313318355246,-1.36362642635265,-1.14235321589875,-0.967212866088741,0.243729399448667,-0.775155285449344
9200,-0.652919377668916,-1.37108732668274,-1.15509715933837,-0.965050262350345,0.232519025798565,-0.782327020048361
9210,-0.657052764416235,-1.37696785946391,-1.16846927374922,-0.96341665096043,0.218729397017345,-0.789435430314491
9220,-0.658707548088915,-1.38136943318231,-1.18244103515918,-0.962381369702531,0.202726133811179,-0.79643465046435
9230,-0.658829783319087,-1.38465209337037,-1.1969839195961,-0.962013756360181,0.185428425760165,-0.803410225377115
9240,-0.660173574084203,-1.38688333129658,-1.21206520602222,-0.962383148716915,0.167238830125191,-0.810853285998944
9250,-0.662964946839416,-1.38810585233586,-1.22732792160532,-0.963558884556268,0.148549947007465,-0.81868153166588
9260,-0.667261144077288,-1.38836236186314,-1.24253342883928,-0.965610301661772,0.129754376508194,-0.826802571986657
9270,-0.673119408290381,-1.38769556525335,-1.25764809446903,-0.968606737816964,0.111244718728585,-0.835165017420227
9280,-0.680596981971259,-1.38614816788141,-1.27263828523949,-0.972617530805376,0.0934135737698452,-0.843717478425539
9290,-0.689751107612483,-1.38376287512225,-1.28747036789561,-0.977712018410543,0.0766535417331817,-0.852408565461541
9300,-0.700639027706616,-1.38058239235079,-1.30211070918231,-0.983959538416,0.0613572227198016,-0.861186888987184
9310,-0.713317984746222,-1.37664942494197,-1.31652567584453,-0.991429428605281,0.047917216830912,-0.870001059461417
9320,-0.727845221223861,-1.3720066782707,-1.33068163462718,-1.00005710245571,0.03672612416772,-0.878772902481947
9330,-0.744277979632098,-1.36669685771192,-1.34454495227522,-1.00962790151752,0.0281765448314327,-0.887394229261064
9340,-0.762673502463495,-1.36076266864054,-1.35808199553356,-1.02002885444875,0.0226610789232572,-0.895777188432617
9350,-0.783089032210613,-1.35424681643151,-1.37125913114714,-1.03114746674617,0.0205723265444007,-0.903834023998206
9360,-0.805581811366016,-1.34719200645973,-1.38404272586089,-1.04287124390658,0.02230288779607,-0.911476979959428
9370,-0.830209082422266,-1.33964094410014,-1.39639914641973,-1.05508769142673,0.0282453627794726,-0.918618300317881
9380,-0.856808657299997,-1.33256275176219,-1.40829475956861,-1.06768431480342,0.0373617928599288,-0.925597738114859
9390,-0.883926342264931,-1.32711478454308,-1.41969593205246,-1.08054861953341,0.0438797976337326,-0.93348117615203
9400,-0.911296695932652,-1.32324334866073,-1.43056903061619,-1.0935681111135,0.0471788373218084,-0.942299669800252
9410,-0.938934107578429,-1.3208905674409,-1.44088042200476,-1.10663029504044,0.0472983658791891,-0.952007405237068
9420,-0.966852966477532,-1.31999856420938,-1.45059647296307,-1.11962267681103,0.0442778372609072,-0.962558568640022
9430,-0.995067661905233,-1.32050946229192,-1.45968355023608,-1.13243276192204,0.0381567054219961,-0.973907346186656
9440,-1.0235925831368,-1.32236538501431,-1.46811708411443,-1.14494805587025,0.0289744243174883,-0.98600973676366
9450,-1.05244211944751,-1.32550845570232,-1.47593357401109,-1.15705606415243,0.0167704479024169,-0.998833953082185
9460,-1.08163066011262,-1.32988079768171,-1.48317003236821,-1.16864429226537,0.00158423013181475,-1.01234831045922
9470,-1.11117259440741,-1.33542453427825,-1.48986013600372,-1.17960024570583,-0.0165447750392852,-1.0265204570869
9480,-1.14108231160715,-1.34208178881772,-1.49603756173551,-1.18981142997061,-0.03757711365585,-1.04131804115737
9490,-1.17137420098711,-1.3497946846259,-1.50173598638152,-1.19916535055647,-0.0614733317628469,-1.05670871086277
9500,-1.20206265182256,-1.35850534502854,-1.50698908675964,-1.2075495129602,-0.0881939754052429,-1.07266011439524
9510,-1.23316205338877,-1.36815589335143,-1.5118305396878,-1.21485142267857,-0.117699590628005,-1.08913989994692
9520,-1.264686794961,-1.37868845292033,-1.51629402198391,-1.22093571065946,-0.149950723476101,-1.10611114080016
9530,-1.29660495699668,-1.39000774867372,-1.52041321046588,-1.22565314849808,-0.184907919994497,-1.12351739692577
9540,-1.32779063560916,-1.40086271693081,-1.52422178195163,-1.2289923435452,-0.222449817076351,-1.14086345902263
9550,-1.35778282849747,-1.41064458233361,-1.52775341325906,-1.23095276206977,-0.261458088637399,-1.15771833495946
9560,-1.38661673276233,-1.41932307207497,-1.5310417812061,-1.23153387034075,-0.301604389061484,-1.17402396908913
9570,-1.4143275455045,-1.42686791334777,-1.53412056261066,-1.23073513462709,-0.342908233411078,-1.18979187790022
9580,-1.44095046382471,-1.43324883334487,-1.53702343429065,-1.22855602119776,-0.385389136748657,-1.20503357788133
9590,-1.46652068482371,-1.43843555925913,-1.53978407306398,-1.22499599632172,-0.429066614136694,-1.21976058552105
9600,-1.49107340560225,-1.44239781828341,-1.54243615574857,-1.22005452626791,-0.473960180637663,-1.23398441730796
9610,-1.51464382326106,-1.44510533761058,-1.54501335916233,-1.2137310773053,-0.520089351314038,-1.24771658973066
9620,-1.53726713490089,-1.44652784443351,-1.54754936012318,-1.20602511570284,-0.567473641228294,-1.26096861927774
9630,-1.55897853762248,-1.44663506594504,-1.55007783544903,-1.1969361077295,-0.616132565442904,-1.27375202243779
9640,-1.57981322852658,-1.44539672933805,NA,-1.18646351965423,-0.666085639020342,-1.2194397791348
9650,-1.59980640471393,-1.44278256180541,NA,-1.17460681774598,-0.717352377023083,-1.2336370403221
9660,-1.61899326328527,-1.43876229053996,NA,-1.16136546827373,-0.7699522945136,-1.24726832915314
9670,-1.63740900134134,-1.43330564273459,NA,-1.14673893750641,-0.823904906554368,-1.26033962203418
9680,-1.6550888159829,-1.42638234558214,NA,-1.130726691713,-0.879229728207861,-1.27285689537148
9690,-1.6724124012841,-1.41827761717896,NA,-1.11332819716245,-0.935946274536552,-1.28499112254052
9700,-1.68973598658531,-1.41109048907915,NA,-1.09454292012371,-0.994069172710209,-1.2973596421246
9710,-1.70705957188652,-1.40513855509662,NA,-1.07437032686575,-1.05216997927667,-1.30968460828139
9720,-1.72438315718772,-1.40033134705152,NA,-1.05278997908762,-1.10894152065804,-1.32161150099623
9730,-1.74170674248893,-1.396578396764,NA,-1.02952925990541,-1.16413745529431,-1.33298796361316
9740,-1.75903032779014,-1.3937892360542,NA,-1.00455328714544,-1.21751144162546,-1.34372107315381
9750,-1.77635391309134,-1.39187339674228,NA,-0.977928817636265,-1.26881713809146,-1.35374331639034
9760,-1.79367749839255,-1.39074041064839,NA,-0.949722608206466,-1.31780820313229,-1.36298718009492
9770,-1.81100108369376,-1.39029980959267,NA,-0.920001415684608,-1.36423829518795,-1.37138515103975
9780,-1.82832466899496,-1.39046112539527,NA,-0.888831996899263,-1.40786107269841,-1.37886971599698
9790,-1.84564825429617,-1.39113388987635,NA,-0.856281108678998,-1.44843019410364,-1.38537336173879
9800,-1.86297183959738,-1.39222763485605,NA,-0.822415507852385,-1.48569931784364,-1.39082857503736
9810,-1.88029542489858,-1.39365189215453,NA,-0.787301951247992,-1.51942210235838,-1.39516784266487
9820,-1.89761901019979,-1.39531619359193,NA,-0.751007195694388,-1.54935220608784,-1.39832365139349
9830,-1.914942595501,-1.3971300709884,NA,-0.713597998020145,-1.57524328747201,-1.40022848799539
9840,-1.9322661808022,-1.39900305616409,NA,-0.67514111505383,-1.59684900495087,-1.40081483924275
9850,-1.94958976610341,-1.40196885792107,NA,-0.635703303624014,-1.61392301696439,-1.40029623615322
9860,-1.96691335140462,-1.4087674740906,NA,-0.595351320559265,-1.62621898195256,-1.39931278200176
9870,-1.98423693670582,-1.41932294035811,NA,-0.554151922688154,-1.635391765676,-1.39827589135702
9880,-2.00156052200703,-1.43341064059565,NA,-0.51217186683925,-1.6452570882186,-1.39810002941513
9890,-2.01888410730824,-1.45080595867528,NA,-0.469477909841123,-1.65587454548546,-1.39876063032752
9900,-2.03620769260944,-1.47128427846902,NA,-0.426136808522342,-1.66718146544472,-1.40020256126138
9910,-2.05353127791065,-1.49462098384895,NA,-0.382215319711477,-1.6791151760645,-1.40237068938389
9920,-2.07085486321186,-1.52059145868709,NA,-0.337780200237097,-1.69161300531294,-1.40520988186224
9930,-2.08817844851306,-1.54897108685549,NA,NA,-1.70461228115814,-1.78058727217557
9940,-2.10550203381427,-1.57953525222621,NA,NA,-1.71805033156825,-1.80102920586958
9950,-2.12282561911548,-1.61205933867129,NA,NA,-1.73186448451139,-1.82224981409939
9960,-2.14014920441668,-1.64631873006278,NA,NA,-1.74599206795568,-1.84415333414505
9970,-2.15747278971789,-1.68208881027272,NA,NA,-1.76037040986926,-1.86664400328662
9980,-2.17479637501909,-1.71914496317316,NA,NA,-1.77493683822024,-1.88962605880416
9990,-2.1921199603203,-1.75726257263614,NA,NA,-1.78962868097676,-1.91300373797773
10000,-2.20944354562151,-1.79621702253371,NA,NA,-1.80438326610694,-1.93668127808739
10010,NA,NA,NA,NA,-1.81913792157891,-1.81913792157891
10020,NA,NA,NA,NA,-1.8338299753608,-1.8338299753608
10030,NA,NA,NA,NA,-1.84828648932173,-1.84828648932173
10040,NA,NA,NA,NA,-1.86189865531786,-1.86189865531786
10050,NA,NA,NA,NA,-1.87461447182816,-1.87461447182816
10060,NA,NA,NA,NA,-1.88647145358952,-1.88647145358952
10070,NA,NA,NA,NA,-1.89750711533887,-1.89750711533887
10080,NA,NA,NA,NA,-1.90775897181311,-1.90775897181311
10090,NA,NA,NA,NA,-1.91726453774917,-1.91726453774917
10100,NA,NA,NA,NA,-1.92606132788395,-1.92606132788395
10110,NA,NA,NA,NA,-1.93418685695436,-1.93418685695436
10120,NA,NA,NA,NA,-1.94167863969733,-1.94167863969733
10130,NA,NA,NA,NA,-1.94857419084977,-1.94857419084977
10140,NA,NA,NA,NA,-1.95491102514858,-1.95491102514858
10150,NA,NA,NA,NA,-1.96072665733068,-1.96072665733068
10160,NA,NA,NA,NA,-1.96605860213299,-1.96605860213299
10170,NA,NA,NA,NA,-1.97094437429241,-1.97094437429241
10180,NA,NA,NA,NA,-1.97542148854586,-1.97542148854586
10190,NA,NA,NA,NA,-1.97942206927865,-1.97942206927865
10200,NA,NA,NA,NA,-1.9809458881873,-1.9809458881873
10210,NA,NA,NA,NA,-1.9793568373673,-1.9793568373673
10220,NA,NA,NA,NA,-1.97483740095298,-1.97483740095298
10230,NA,NA,NA,NA,-1.96757006307872,-1.96757006307872
10240,NA,NA,NA,NA,-1.95773730787884,-1.95773730787884
10250,NA,NA,NA,NA,-1.9455216194877,-1.9455216194877
10260,NA,NA,NA,NA,-1.93110548203966,-1.93110548203966
10270,NA,NA,NA,NA,-1.91467137966906,-1.91467137966906
10280,NA,NA,NA,NA,-1.89640179651025,-1.89640179651025
10290,NA,NA,NA,NA,-1.87647921669759,-1.87647921669759
10300,NA,NA,NA,NA,-1.85508612436541,-1.85508612436541
10310,NA,NA,NA,NA,-1.83240500364808,-1.83240500364808
10320,NA,NA,NA,NA,-1.80861833867994,-1.80861833867994
10330,NA,NA,NA,NA,-1.78390861359534,-1.78390861359534
10340,NA,NA,NA,NA,-1.75845831252863,-1.75845831252863
10350,NA,NA,NA,NA,-1.73244991961416,-1.73244991961416
