"Age","Lili","Pasdefond","Francis","Clo","BBmean"
6020,-0.0963719948498786,0.175570699049036,-0.532774526417134,0.714180131019272,0.0651510772003238
6030,-0.102652021378938,0.189463614069697,-0.527632304273755,0.708791364815598,0.0669926633081503
6040,-0.105981453178233,0.200980999850782,-0.522435470142244,0.703640899011742,0.0690512438855117
6050,-0.106008531428669,0.21074533550347,-0.517057081342576,0.699030627954437,0.0716775876716657
6060,-0.102531489116516,0.219379100138941,-0.511370195194726,0.695262445990419,0.0751849654545297
6070,-0.097222555728186,0.227504772868374,-0.505247869018668,0.692638247466422,0.0794181488969854
6080,-0.0908378076238919,0.235744832802948,-0.498563160134379,0.690726357849828,0.0842675557236263
6090,-0.0836300508775217,0.244721759053841,-0.491189125861833,0.684785120871813,0.0886719257965749
6100,-0.0758520915629632,0.255058030732234,-0.482998823521006,0.674062241736467,0.092567339346183
6110,-0.0677567357541038,0.267376126949305,-0.473865310431872,0.658742127794402,0.0961240521394328
6120,-0.0595967895248312,0.282298526816234,-0.463661643914407,0.639009186396231,0.0995123199433069
6130,-0.0516250589490329,0.300369064558517,-0.452260881288586,0.615047824892568,0.102882737303367
6140,-0.0440943501005966,0.319739009052946,-0.439536079874383,0.587042450634025,0.105787757427998
6150,-0.0372574690534099,0.339062731092281,-0.425360296991775,0.555177470971215,0.107905609004578
6160,-0.0313672218813603,0.357888445162374,-0.409606589960736,0.519637293254752,0.109137981643757
6170,-0.0266764146583354,0.375764365749079,-0.392148016101241,0.480606324835247,0.109386564956187
6180,-0.023437853458223,0.392238707338249,-0.372857632733266,0.438268973063313,0.108553048552518
6190,-0.0219043347367914,0.406859684415737,-0.351608497176785,0.392809645289564,0.106539124447931
6200,-0.0222229857251108,0.419175511467397,-0.328577895563618,0.344412748864613,0.10319684476082
6210,-0.0241738263492794,0.42873440297908,-0.30685081936172,0.293360418242269,0.0977675438775876
6220,-0.0274572069420259,0.435084573436642,-0.287247567308359,0.249307855005109,0.0924219135478415
6230,-0.0317734778360787,0.437774237325934,-0.269750472410441,0.217692680034248,0.0884857417784156
6240,-0.0368229893641662,0.43635160913281,-0.254341867674867,0.197285732141897,0.0856181210589184
6250,-0.042306091859017,0.430397228202185,-0.241004086108542,0.186857850140271,0.0834862250937242
6260,-0.0479231356533596,0.422111537457244,-0.229719460718368,0.185179872841582,0.0824122034817745
6270,-0.0533744710799223,0.413168002307688,-0.220470324511249,0.191022639058042,0.0825864614436397
6280,-0.0583604484714338,0.403735350095027,-0.213239010494087,0.203156987601865,0.0838232196828428
6290,-0.0625814181606225,0.393982308160772,-0.208007851673787,0.220353757285265,0.0859366989029067
6300,-0.0657377304802169,0.384077603846433,-0.204759181057251,0.241383786920452,0.0887411198073544
6310,-0.0675297357629454,0.374189964493522,-0.203475331651383,0.265017915319642,0.0920507030997089
6320,-0.0676577843415366,0.364488117443548,-0.204138636463085,0.290026981295046,0.0956796694834932
6330,-0.0653459814207488,0.355140790038023,-0.206731428499262,0.315181823658878,0.0995613009442229
6340,-0.0594397178876643,0.346316709618458,-0.211236040766815,0.339253281223351,0.103723558046832
6350,-0.0501858882477086,0.338184603526363,-0.21763480627265,0.360660394091988,0.107756075774498
6360,-0.0378906132400373,0.330913199103248,-0.225910058023667,0.378353975592375,0.111366625857979
6370,-0.0228600136038063,0.324670694181162,-0.236044129026773,0.393081960625335,0.11471212804398
6380,-0.00540021007817131,0.319024436493811,-0.248019352288868,0.405652595835355,0.117814367490532
6390,0.014182676597712,0.313508968368189,-0.261818060816856,0.41687412786692,0.120686928003991
6400,0.0355825256846878,0.308144453470592,-0.277422587617641,0.427554803364518,0.123464798725539
6410,0.0584932164436003,0.302951055467313,-0.294815265698127,0.438502868972633,0.126282968796355
6420,0.0826086281352938,0.297948938024647,-0.313903455191528,0.450526571335754,0.129295170576042
6430,0.107622640020613,0.293158264808888,-0.333336860286434,0.464434157098364,0.132969550410358
6440,0.133229131360401,0.28859919948633,-0.352602735319341,0.481033872904952,0.137564867108086
6450,0.159121981415503,0.284291905723267,-0.371677459674862,0.501133965400003,0.143217598215978
6460,0.18448860507819,0.280256547185994,-0.390537412737613,0.525542681228003,0.149937605188644
6470,0.205629809688712,0.276513287540806,-0.409158973892208,0.555068267033439,0.157013097592687
6480,0.222301207274971,0.273082290453996,-0.427518522523263,0.590360035922055,0.16455625278194
6490,0.235038064790032,0.269983719591858,-0.445592438015392,0.630113103617153,0.172385612495913
6500,0.24437564918696,0.26604846457886,-0.46335709975321,0.673073376821918,0.180035097708632
6510,0.25084922741882,0.259799564340034,-0.480788887121332,0.718263001773107,0.187030726602657
6520,0.254994066438678,0.251275176979109,-0.497864179504373,0.764704124707479,0.193277297155223
6530,0.257345433199598,0.240518761428415,-0.514559356286947,0.811418891861791,0.198680932550714
6540,0.258438594654646,0.227573776620279,-0.530850796853671,0.8574294494728,0.203147755973514
6550,0.258808817756887,0.212483681487029,-0.546714880589157,0.901757943777264,0.206583890608006
6560,0.258991369459386,0.195291934960995,-0.562127986878021,0.943426521011941,0.208895459638575
6570,0.259521516715208,0.176041995974503,-0.577066495104879,0.981457327413589,0.209988586249605
6580,0.260934526477418,0.154777323459881,-0.591506784654344,1.01487250921896,0.20976939362548
6590,0.263799574397028,0.131541376349459,-0.605425234911032,1.04269421266483,0.20815248212507
6600,0.270124132661343,0.106377613575563,-0.618798225259558,1.06394458398793,0.205412026241319
6610,0.280313215847986,0.0793294940705221,-0.631602135084536,1.07764602996708,0.201421651200264
6620,0.293632410325284,0.0512308150302513,-0.643813343770581,1.08344425668317,0.196123534567032
6630,0.309347302461562,0.023386131821697,-0.655408230702309,1.08223290031965,0.18988952597515
6640,0.326723478625149,-0.0043832199098135,-0.666416854959356,1.07495579222404,0.182719798995005
6650,0.345026525184372,-0.0322840262756237,-0.678801290661761,1.06255676374387,0.174124492997715
6660,0.363522028507556,-0.0605230733870772,-0.693521598034178,1.04597964622667,0.163864250828243
6670,0.38147557496303,-0.0893071473555176,-0.710526847185418,1.02616827101996,0.151952462860514
6680,0.398152750919121,-0.118843034292289,-0.729766108224295,1.00406646947128,0.138402519468454
6690,0.412819142744154,-0.149337520308734,-0.751188451259622,0.980618072928143,0.123227811025985
6700,0.424740336806459,-0.180997391516197,-0.774742946400212,0.956766912738085,0.106441727907034
6710,0.43318191947436,-0.214029434026022,-0.800378663754877,0.933456820248631,0.0880576604855229
6720,0.437409477116185,-0.248640433949552,-0.82804467343243,0.911631626807308,0.0680889991353779
6730,0.438061152492018,-0.285037177398131,-0.857690045541683,0.892235163761644,0.0468922733284618
6740,0.437345174934351,-0.321833683585487,-0.88926385019145,0.876211262459165,0.0256147259041445
6750,0.435662159853901,-0.355385038730972,-0.922715157490544,0.864321499454711,0.00547086577177382
6760,0.433379601688811,-0.385801960534091,-0.957993037547778,0.856121286485821,-0.013573527476809
6770,0.43086499487722,-0.413372992432904,-0.995046560471963,0.850810504193704,-0.0316860134584854
6780,0.428485833857269,-0.43838667786547,-1.03382479637191,0.847601430746362,-0.0490310524084377
6790,0.426609613067099,-0.46113156026985,-1.07427681535644,0.845706344311798,-0.0657731045618483
6800,0.425603826944849,-0.481896183084105,-1.11635168753436,0.844337523058015,-0.0820766301538997
6810,0.42583596992866,-0.500969089746294,-1.15999848301448,0.842707245153016,-0.0981060894197742
6820,0.427673536456674,-0.518638823694476,-1.20516627190562,0.840027788764802,-0.114025942594654
6830,0.431484020967029,-0.535193928366714,-1.25180412431658,0.835511432061378,-0.130000649913722
6840,0.437634917897867,-0.550922947201065,-1.29986111035619,0.828370453210746,-0.14619467161216
6850,0.446493721687329,-0.566114423635592,-1.34928630013325,0.81781713038091,-0.162772467925151
6860,0.457341046779101,-0.581537204770672,-1.40001960763753,0.80306374173987,-0.180288005972307
6870,0.465149746667129,-0.598792011837123,-1.45080218042658,0.783322565455631,-0.200280470035235
6880,0.468990145876127,-0.617642495027095,-1.50077450693688,0.757991799840674,-0.222858764061794
6890,0.468568985516664,-0.637707328114546,-1.54994011884493,0.729416947151511,-0.247415378572825
6900,0.463593006699307,-0.658605184873431,-1.5983025478272,0.699030013749976,-0.273571178062836
6910,0.453768950534624,-0.679954739077708,-1.64586532556017,0.667476018108549,-0.301143773998675
6920,0.438803558133182,-0.701374664501334,-1.69263198372032,0.635399978699713,-0.329950777847189
6930,0.41840357060555,-0.722483634918264,-1.73860605398414,0.603446913995951,-0.359809801075225
6940,0.392275729062295,-0.742900324102456,-1.7837910680281,0.572261842469742,-0.390538455149631
6950,0.360126774613984,-0.762243405827866,-1.8281905575287,0.542489782593571,-0.421954351537253
6960,0.321663448371186,-0.780131553868452,-1.87180805416241,0.514775752839918,-0.453875101704938
6970,0.276592491444468,-0.796183441998169,-1.9146470896057,0.489764771681266,-0.486118317119535
6980,0.224620644944398,-0.810123527537541,-1.95671119553508,0.468101857590097,-0.51852805513453
6990,0.165878942924285,-0.822290417613011,-1.998003903627,0.450432029038893,-0.550995837319209
7000,0.108436775538003,-0.832892707628754,-2.03852874555797,0.437400304500135,-0.581396093287146
7010,0.0552544078207119,-0.842092331022282,-2.07828925300445,0.429651702446306,-0.608868868439929
7020,0.0060500068767351,-0.850051221231112,-2.11728895764294,0.425557353280711,-0.63393320467915
7030,-0.0394582601896034,-0.856931311692755,-2.1555313911499,0.422391760707235,-0.657382300581256
7040,-0.0815522262739799,-0.862894535844726,-2.19302008520183,0.419782197099334,-0.679421162555301
7050,-0.120513724272071,-0.86810282712454,-2.22975857147521,0.417361063862661,-0.700253514752289
7060,-0.156624587079552,-0.872718118969709,-2.26575038164651,0.414760762402873,-0.720083081323224
7070,-0.1901666475921,-0.876902344817748,-2.30099904739222,0.411613694125624,-0.739113586419111
7080,-0.221421738705391,-0.880817438106171,-2.33550810038882,0.407552260436569,-0.757548754190954
7090,-0.250671693315101,-0.884625332272491,-2.36964852423636,0.402208862741363,-0.775684171770648
7100,-0.278198344316907,-0.888760398100503,-2.4037889480839,0.395215902445661,-0.793882947013913
7110,-0.304283524606485,-0.894986724986203,NA,0.386205780955118,-0.271021489545857
7120,-0.329209067079511,-0.903139601598481,NA,0.374810899675388,-0.285845923000868
7130,-0.351732950800153,-0.912670990531923,NA,0.360663660012128,-0.301246760439982
7140,-0.370063718241793,-0.923032854381117,NA,0.343396463370991,-0.316566703083973
7150,-0.38393801048653,-0.933677155740649,NA,0.323061775499592,-0.331517796909196
7160,-0.393093965820477,-0.944055857205109,NA,0.301423079190112,-0.345242247945158
7170,-0.397269722529747,-0.953620921369081,NA,0.279147251137013,-0.357247797587272
7180,-0.396203418900454,-0.961824310827154,NA,0.256728214882459,-0.367099838281716
7190,-0.389633193218708,-0.968117988173915,NA,0.234659893968613,-0.37436376247467
7200,-0.377297183770625,-0.971953916003951,NA,0.213436211937639,-0.378604962612312
7210,-0.358933528842316,-0.972784056911849,NA,0.193551092331701,-0.379388831140821
7220,-0.334280366719894,-0.970299440141221,NA,0.175498458692963,-0.376360449389384
7230,-0.303075835689473,-0.966770464223442,NA,0.159772234563587,-0.370024688449776
7240,-0.265058074037164,-0.963267089904714,NA,0.146866343485738,-0.36048627348538
7250,-0.219965220049081,-0.960261633162896,NA,0.13727470900158,-0.347650714736799
7260,-0.170426430616939,-0.958226409975847,NA,0.131491254653275,-0.33238719531317
7270,-0.12531172598693,-0.957633736321425,NA,0.130009903982989,-0.317645186108455
7280,-0.0848459017920298,-0.958955928177489,NA,0.133176368346686,-0.303541820540944
7290,-0.0485605177036881,-0.962665301521899,NA,0.137664307076215,-0.291187170716457
7300,-0.0159871333933545,-0.969234172332512,NA,0.141839500117056,-0.28112726853627
7310,0.0133426914675213,-0.979134856587188,NA,0.145590137844729,-0.273400675758312
7320,0.0398973972074898,-0.992839670263785,NA,0.148804410634755,-0.268045954140513
7330,0.0641454241551014,-1.01082092934016,NA,0.151370508862653,-0.265101665440802
7340,0.0865552126389067,-1.03322741342155,NA,0.153176622903944,-0.264498525959566
7350,0.107595202987456,-1.05471645266248,NA,0.154110943134147,-0.264336768846959
7360,0.1277338355293,-1.07340950786206,NA,0.154061659928782,-0.263871337467992
7370,0.147439550592988,-1.08951860050865,NA,0.152916963663369,-0.263054028750765
7380,0.167180788507072,-1.10325575209064,NA,0.150565044713429,-0.26183663962338
7390,0.187454825697619,-1.1148329840964,NA,0.146894093454481,-0.260161354981433
7400,0.208742227570608,-1.1244623180143,NA,0.141792300262045,-0.257975930060549
7410,0.230733934338287,-1.13235577533272,NA,0.135147855511642,-0.255491328494264
7420,0.252981064466592,-1.13872537754003,NA,0.127024079154721,-0.252906744639573
7430,0.275034736421459,-1.14378314612461,NA,0.117650920066704,-0.250365829878816
7440,0.296446068668824,-1.14774110257483,NA,0.107027350026366,-0.248089227959881
7450,0.316766179674622,-1.15081126837907,NA,0.0951490466542059,-0.246298680683414
7460,0.33554618790479,-1.15317854178014,NA,0.0820116875707199,-0.245206888768209
7470,0.352337211825263,-1.15396448396242,NA,0.0676109503964061,-0.244672107246918
7480,0.366690369901978,-1.15255414873254,NA,0.0519425127517621,-0.244640422026267
7490,0.37815678060087,-1.14880263319799,NA,0.0350020522572855,-0.245214600113277
7500,0.386287562387876,-1.14256503446627,NA,0.0167852465334739,-0.246497408514974
7510,0.39063383372893,-1.13369644964489,NA,-0.00271222679917499,-0.248591614238379
7520,0.390755615735086,-1.12205197584135,NA,-0.0234946901201636,-0.251597016742144
7530,0.388030898168735,-1.10748671016316,NA,-0.0455664658089943,-0.255007425934473
7540,0.383951175607087,-1.08985574971781,NA,-0.0689318762451695,-0.258278816785298
7550,0.378883976465658,-1.06901419161281,NA,-0.0930578287617976,-0.261062681302983
7560,0.373196829159966,-1.04481713295566,NA,-0.11493670333695,-0.262185669044216
7570,0.367257262105526,-1.01711967085387,NA,-0.134146507799822,-0.261336305516055
7580,0.361432803717857,-0.985765988255345,NA,-0.150741448403131,-0.258358210980206
7590,0.356090982412474,-0.949321094665762,NA,-0.164775731399593,-0.25266861455096
7600,0.351599326604896,-0.907324580557546,NA,-0.176303563041924,-0.244009605664858
7610,0.348325364710637,-0.860447608216712,NA,-0.185379149582843,-0.232500464362972
7620,0.346636625145216,-0.809361339929279,NA,-0.192056697275065,-0.218260470686376
7630,0.34690063632415,-0.754736937981265,NA,-0.196390412371307,-0.201408904676141
7640,0.349484926662954,-0.697245564658687,NA,-0.198434501124287,-0.18206504637334
7650,0.354757024577146,-0.637558382247562,NA,-0.198243169786721,-0.160348175819046
7660,0.362383491978683,-0.576346553033909,NA,-0.195870624611325,-0.136611228555517
7670,0.370876078130176,-0.514281239303744,NA,-0.191371071850818,-0.111592077674795
7680,0.379956850928397,-0.452033603343086,NA,-0.184768711190666,-0.0856151545351186
7690,0.389398086754005,-0.390274807437952,NA,-0.174638293097633,-0.0585050045938602
7700,0.398972061987659,-0.32967601387436,NA,-0.160450485639862,-0.0303848125088542
7710,0.408451053010018,NA,NA,-0.142590185591944,0.132930433709037
7720,0.417607336201743,NA,NA,-0.121442289728472,0.148082523236635
7730,0.426213187943491,NA,NA,-0.0973916948240371,0.164410746559727
7740,0.434040884615922,NA,NA,-0.0708232976532313,0.181608793481345
7750,0.440862702599695,NA,NA,-0.0421219949906463,0.199370353804524
7760,0.44645091827547,NA,NA,-0.0116726836108742,0.217389117332298
7770,0.450577808023905,NA,NA,0.0201397397114934,0.235358773867699
7780,0.45301564822566,NA,NA,0.0529303782018645,0.252973013213762
7790,0.453257487222626,NA,NA,0.0863143350856475,0.269785911154137
7800,0.449483537730786,NA,NA,0.11990671358825,0.284695125659518
7810,0.441650769023822,NA,NA,0.153322616935081,0.297486692979452
7820,0.430055804702152,NA,NA,0.184926816604868,0.30749131065351
7830,0.414995268366198,NA,NA,0.212012358573054,0.313503813469626
7840,0.396765783616378,NA,NA,0.234637903067551,0.315701843341965
7850,0.375663974053114,NA,NA,0.252946984457718,0.314305479255416
7860,0.351986463276825,NA,NA,0.267083137112914,0.309534800194869
7870,0.326029874887931,NA,NA,0.277189895402498,0.301609885145215
7880,0.298090832486852,NA,NA,0.283410793695832,0.290750813091342
7890,0.268465959674007,NA,NA,0.285889366362273,0.27717766301814
7900,0.237451880049818,NA,NA,0.284769147771183,0.2611105139105
7910,0.205345217214703,NA,NA,0.280193672291919,0.242769444753311
7920,0.172527954096622,NA,NA,0.272306474293843,0.222417214195232
7930,0.142265044527486,NA,NA,0.261251088146313,0.201758066336899
7940,0.115700715371035,NA,NA,0.247171048218689,0.181435881794862
7950,0.0922829640253096,NA,NA,0.23064159263534,0.161462278330325
7960,0.0714597878883495,NA,NA,0.215043819950324,0.143251803919337
7970,0.0526791843581949,NA,NA,0.200882938414218,0.126781061386206
7980,0.0353891508328859,NA,NA,0.187930929953893,0.111660040393389
7990,0.0190376847104624,NA,NA,0.17595977649622,0.0974987306033413
8000,0.00307278338896452,NA,NA,0.16474145996807,0.0839071216785171
8010,-0.0130575557335677,NA,NA,0.154047962296313,0.0704952032813726
8020,-0.029905335259094,NA,NA,0.14365126540782,0.056872965074363
8030,-0.0480225577895747,NA,NA,0.133323351229462,0.0426503967199437
8040,-0.0679612259269695,NA,NA,0.12283620168811,0.0274374878805702
8050,-0.0902733422732384,NA,NA,0.111961798710634,0.010844228218698
8060,-0.116061958862878,NA,NA,0.100472124223906,-0.0077949173194859
8070,-0.14594133040594,NA,NA,0.0881391601547959,-0.0289010851255719
8080,-0.179185532563422,NA,NA,0.0747454637720823,-0.0522200343956698
8090,-0.215057760665878,NA,NA,0.0620876428167108,-0.0764850589245835
8100,-0.252821210043861,NA,NA,0.0515979832945091,-0.100611613374676
8110,-0.291739076027925,NA,NA,0.0432672494201533,-0.124235913303886
8120,-0.331074553948624,NA,NA,0.0370862054083195,-0.146994174270152
8130,-0.37009083913651,NA,NA,0.0330456154736836,-0.168522611831413
8140,-0.408051126922138,NA,NA,0.0311362438309218,-0.188457441545608
8150,-0.44421861263606,NA,NA,0.03134885469471,-0.206434878970675
8160,-0.477856491608832,NA,NA,0.0336742122797243,-0.222091139664554
8170,-0.508227959171005,NA,NA,0.0381030808006409,-0.235062439185182
8180,-0.534596210653134,NA,NA,0.0446262244721356,-0.244984993090499
8190,-0.556579279767857,NA,NA,0.0532344075088846,-0.251672436129486
8200,-0.575536558073444,NA,NA,0.0639183941255639,-0.25580908197394
8210,-0.592285104099886,NA,NA,0.0766689485368496,-0.257808077781518
8220,-0.60751511267854,NA,NA,0.0888397931495871,-0.259337659764476
8230,-0.621916778640763,NA,NA,0.093585012226176,-0.264165883207293
8240,-0.636180296817912,NA,NA,0.0911563879714136,-0.272511954423249
8250,-0.650995862041343,NA,NA,0.0822183655752282,-0.284388748233057
8260,-0.667053669142412,NA,NA,0.067435390227548,-0.299809139457432
8270,-0.685043912952477,NA,NA,0.0474719071183014,-0.318786002917088
8280,-0.705656788302895,NA,NA,0.0229923614374165,-0.341332213432739
8290,-0.72958249002502,NA,NA,-0.00533880162517847,-0.367460645825099
8300,-0.757511212950211,NA,NA,-0.0368571368795552,-0.397184174914883
8310,-0.790133151909824,NA,NA,-0.0708981991357854,-0.430515675522805
8320,-0.827745032551634,NA,NA,-0.106797543203941,-0.467271287877787
8330,-0.864532470747028,NA,NA,-0.143890723894093,-0.504211597320561
8340,-0.898401172239075,NA,NA,-0.181513296016315,-0.539957234127695
8350,-0.929412131490005,NA,NA,-0.219678853997007,-0.574545492743506
8360,-0.957626342962052,NA,NA,-0.265350618617062,-0.611488480789557
8370,-0.983104801117448,NA,NA,-0.319898681533954,-0.651501741325701
8380,-1.00590850041843,NA,NA,-0.382529716686067,-0.694219108552246
8390,-1.02609843532722,NA,NA,-0.452450398011783,-0.7392744166695
8400,-1.04373560030605,NA,NA,-0.528867399449488,-0.78630149987777
8410,-1.05888098981717,NA,NA,-0.610987394937564,-0.834934192377365
8420,-1.07159559832279,NA,NA,-0.698017058414396,-0.884806328368593
8430,-1.08194042028516,NA,NA,-0.789163063818365,-0.935551742051762
8440,-1.0899764501665,NA,NA,-0.883632085087858,-0.986804267627179
8450,-1.09576468242905,NA,NA,-0.980630796161256,-1.03819773929515
8460,NA,NA,NA,-1.07936587097694,-1.07936587097694
8470,NA,NA,NA,-1.1790439834733,-1.1790439834733
8480,NA,NA,NA,-1.27887180758872,-1.27887180758872
8490,NA,NA,NA,-1.37851004549313,-1.37851004549313
8500,NA,NA,NA,-1.47814828339754,-1.47814828339754
