"Age","Mean","CI","Infe","Supe"
2470,7.87995767725483,0.9,7.07710749015585,8.67043009034955
2480,7.88458044128044,0.9,7.10982652311029,8.67317250957841
2490,7.8891396974327,0.9,7.07306828653581,8.6273442768804
2500,7.89363731929985,0.9,7.0841005339289,8.73278678939094
2510,7.89807826131059,0.9,7.07207581222123,8.72062496086659
2520,7.90246130669732,0.9,7.08517577011478,8.76258488547747
2530,7.90678345803116,0.9,7.02905446857486,8.7925225816693
2540,7.91105370746759,0.9,7.07910382135021,8.76203681806851
2550,7.9152599736709,0.9,7.02597399495523,8.78607350027445
2560,7.91940111165976,0.9,6.98141162171762,8.77433402009355
2570,7.92348437950031,0.9,6.97899994292151,8.82018964930815
2580,7.92750926445878,0.9,7.02560181311339,8.88541243759467
2590,7.93146933255956,0.9,6.97955482215576,8.85065086848105
2600,7.93536915286363,0.9,7.03615944409028,8.87887568928385
2610,7.93920585706627,0.9,6.94502780227336,8.89857681884786
2620,7.94298009113968,0.9,6.94550997912394,8.89990349862274
2630,7.94668644568386,0.9,7.0050689760575,8.94817271283173
2640,7.95033178079398,0.9,6.93055091514536,8.96688903909834
2650,7.95391052734384,0.9,6.97222228952486,8.95263005947477
2660,7.9574088931663,0.9,6.99959433080229,8.96593253018117
2670,7.96084233539164,0.9,6.92907000494045,9.02112912048511
2680,7.96421411439331,0.9,6.88633703367779,8.97959057256731
2690,7.96750262814739,0.9,6.89172566807741,9.00453862247989
2700,7.97071929070555,0.9,6.93194918701771,9.05008179759186
2710,7.9738614844861,0.9,6.94055768290897,9.0897678608999
2720,7.97690950432322,0.9,6.88468396509269,9.11083786542888
2730,7.97986736304037,0.9,6.92451112708769,9.10952549497661
2740,7.98275702696441,0.9,6.84663737856208,9.07185817203261
2750,7.98555754078369,0.9,6.84385960285618,9.12917976406101
2760,7.98825660994411,0.9,6.8021026958603,9.14404782673975
2770,7.99086566267331,0.9,6.85100177814649,9.1461931768415
2780,7.99336803636336,0.9,6.76783250585893,9.18177966726885
2790,7.99574366887116,0.9,6.80117678724925,9.18814382534997
2800,7.99802764825054,0.9,6.83045093013419,9.21381824867805
2810,8.0002118769993,0.9,6.80507798269087,9.21538745952686
2820,8.00226159847787,0.9,6.82365371600082,9.26689216161888
2830,8.00419180967912,0.9,6.71980756513822,9.18573262116432
2840,8.00599142295344,0.9,6.80596651844463,9.19382318709942
2850,8.00764077354027,0.9,6.76073686574465,9.20311251658388
2860,8.00914713338729,0.9,6.73276764778388,9.2629565951445
2870,8.0105302594115,0.9,6.72743163892563,9.28787669059827
2880,8.01176112986975,0.9,6.77531251468095,9.22142687616136
2890,8.0128197399783,0.9,6.78749823487961,9.350632868437
2900,8.01371571992857,0.9,6.8511211241904,9.3074209120969
2910,8.01444127316613,0.9,6.69524412544306,9.31930882082289
2920,8.01496554985033,0.9,6.76776620721219,9.33272414540606
2930,8.01532314969428,0.9,6.68840262066731,9.30826279790196
2940,8.01550485923156,0.9,6.68729883794853,9.34998997069957
2950,8.01546570504304,0.9,6.68468158258522,9.3558102548109
2960,8.01521896665749,0.9,6.63006610624404,9.34426525525411
2970,8.01476820765097,0.9,6.69073633847675,9.34825109158844
2980,8.01408223892391,0.9,6.6486674449452,9.39069357369649
2990,8.01316483627295,0.9,6.64434075618923,9.38622684691936
3000,8.01203233457223,0.9,6.67051432891029,9.36425385459525
3010,8.01065388813283,0.9,6.59062448568058,9.37155809847927
3020,8.00900519241388,0.9,6.63336571696797,9.3805099419928
3030,8.00711392560093,0.9,6.65358739102244,9.42617683570409
3040,8.00496272268618,0.9,6.60806493962512,9.39298243692953
3050,8.00251324182962,0.9,6.65679242669061,9.41318779055795
3060,7.99980281395149,0.9,6.59693305038246,9.44548705090685
3070,7.99681819863402,0.9,6.57330532052178,9.47044027063811
3080,7.9935155122394,0.9,6.57986770027986,9.43291820332866
3090,7.98992194621278,0.9,6.6238079953579,9.43618297195794
3100,7.98603490835096,0.9,6.51536016054141,9.41542162919835
3110,7.9818225958192,0.9,6.50733213644323,9.46751425895665
3120,7.97728931642923,0.9,6.56806736214112,9.41180444457656
3130,7.97244562616221,0.9,6.61107558471671,9.43794897462365
3140,7.96726856652697,0.9,6.51771179129557,9.44432298578916
3150,7.96174210526266,0.9,6.48434757563224,9.41491603807455
3160,7.95589296438629,0.9,6.49180870129918,9.45459990825201
3170,7.94970679363469,0.9,6.47445600384194,9.42821901322289
3180,7.9431464478924,0.9,6.5538508617914,9.36419693936224
3190,7.9362500031577,0.9,6.46710257654595,9.43619671037779
3200,7.92900499818966,0.9,6.50287508135427,9.35524253234249
3210,7.92137870110785,0.9,6.43165138462098,9.39299475972471
3220,7.91339895203077,0.9,6.49937354594079,9.3979155990173
3230,7.90506779517549,0.9,6.35144059556102,9.34096305616806
3240,7.89636042299361,0.9,6.37431998168263,9.35574174056944
3250,7.887284202307,0.9,6.41428576269483,9.39235733809784
3260,7.87784996906677,0.9,6.45470652243498,9.36601862135691
3270,7.868039524762,0.9,6.37513007641862,9.31828146601836
3280,7.85784565170594,0.9,6.29329073688366,9.31388912437638
3290,7.84729832723758,0.9,6.28555329297461,9.37290892321085
3300,7.83639130237991,0.9,6.37891638683416,9.34807527795606
3310,7.82510028812501,0.9,6.29684203174305,9.2382096735153
3320,7.81346074822725,0.9,6.27200078640082,9.36848235211449
3330,7.80145670166267,0.9,6.35300283738487,9.28829148568713
3340,7.78907340260904,0.9,6.23987641833959,9.23656792611447
3350,7.77634117300402,0.9,6.22872665774506,9.28600556859952
3360,7.76326984643463,0.9,6.28983051353636,9.27152589273636
3370,7.74984992036639,0.9,6.26087997145861,9.30221622399992
3380,7.73608810231367,0.9,6.26430274465058,9.19851181547574
3390,7.72199551582076,0.9,6.25964743829038,9.16677662619725
3400,7.70756064006072,0.9,6.24249280587273,9.17710091817686
3410,7.69279134867922,0.9,6.16828929972475,9.19557542921795
3420,7.67772059296718,0.9,6.19607016323706,9.1508496798549
3430,7.66235162588408,0.9,6.1768059441221,9.16548922357998
3440,7.64667312240682,0.9,6.15262465511658,9.06951848303713
3450,7.63071359633364,0.9,6.09983249889502,9.22516805253907
3460,7.61446373830986,0.9,6.07409650466768,9.07669365200045
3470,7.5979270536232,0.9,6.06910200576387,9.07181938692196
3480,7.58113777403936,0.9,6.08743290497936,9.02118138269225
3490,7.56410686729515,0.9,6.08299231550708,8.9480536864737
3500,7.54683665516872,0.9,6.02073254552797,9.04229488022243
3510,7.52934033970912,0.9,6.05683323473428,9.06206410285429
3520,7.5116294067171,0.9,6.0076642353636,8.93543699237596
3530,7.49370039396659,0.9,6.00672971077399,9.04707595921305
3540,7.47558444659789,0.9,6.01162511201528,8.92801359046228
3550,7.45729723988052,0.9,5.99769482993066,8.81819071089718
3560,7.43884970397556,0.9,5.99751819428888,8.93552603412691
3570,7.42025646544219,0.9,5.94086863365794,8.90222301683528
3580,7.40153083754778,0.9,5.94423570123821,8.82896273979028
3590,7.38267599765282,0.9,5.91318800832604,8.78243666042935
3600,7.36372046714472,0.9,5.94810426294126,8.82783080193904
3610,7.34467481993641,0.9,5.89853486887092,8.83264032398513
3620,7.32555572099014,0.9,5.84524282732852,8.74767836089006
3630,7.30638380894827,0.9,5.90335899510332,8.73661031776675
3640,7.28717481130562,0.9,5.82031241502538,8.74165785661728
3650,7.26794106104641,0.9,5.79279310893603,8.70560881649357
3660,7.24869359349004,0.9,5.82099452469168,8.6692843997049
3670,7.22945652102404,0.9,5.8108858398366,8.65718482448463
3680,7.21024019893655,0.9,5.7993472918323,8.65919870064685
3690,7.19106325977712,0.9,5.77357468177007,8.51916129951072
